1    125    301.0
80.0    80.0    80.0
0.0    0.1
27.760000000000005    27.760000000000005    27.760000000000005
33.88    27.760000000000005    27.760000000000005
40.0    27.760000000000005    27.760000000000005
46.120000000000005    27.760000000000005    27.760000000000005
52.24000000000001    27.760000000000005    27.760000000000005
27.760000000000005    33.88    27.760000000000005
33.88    33.88    27.760000000000005
40.0    33.88    27.760000000000005
46.120000000000005    33.88    27.760000000000005
52.24000000000001    33.88    27.760000000000005
27.760000000000005    40.0    27.760000000000005
33.88    40.0    27.760000000000005
40.0    40.0    27.760000000000005
46.120000000000005    40.0    27.760000000000005
52.24000000000001    40.0    27.760000000000005
27.760000000000005    46.120000000000005    27.760000000000005
33.88    46.120000000000005    27.760000000000005
40.0    46.120000000000005    27.760000000000005
46.120000000000005    46.120000000000005    27.760000000000005
52.24000000000001    46.120000000000005    27.760000000000005
27.760000000000005    52.24000000000001    27.760000000000005
33.88    52.24000000000001    27.760000000000005
40.0    52.24000000000001    27.760000000000005
46.120000000000005    52.24000000000001    27.760000000000005
52.24000000000001    52.24000000000001    27.760000000000005
27.760000000000005    27.760000000000005    33.88
33.88    27.760000000000005    33.88
40.0    27.760000000000005    33.88
46.120000000000005    27.760000000000005    33.88
52.24000000000001    27.760000000000005    33.88
27.760000000000005    33.88    33.88
33.88    33.88    33.88
40.0    33.88    33.88
46.120000000000005    33.88    33.88
52.24000000000001    33.88    33.88
27.760000000000005    40.0    33.88
33.88    40.0    33.88
40.0    40.0    33.88
46.120000000000005    40.0    33.88
52.24000000000001    40.0    33.88
27.760000000000005    46.120000000000005    33.88
33.88    46.120000000000005    33.88
40.0    46.120000000000005    33.88
46.120000000000005    46.120000000000005    33.88
52.24000000000001    46.120000000000005    33.88
27.760000000000005    52.24000000000001    33.88
33.88    52.24000000000001    33.88
40.0    52.24000000000001    33.88
46.120000000000005    52.24000000000001    33.88
52.24000000000001    52.24000000000001    33.88
27.760000000000005    27.760000000000005    40.0
33.88    27.760000000000005    40.0
40.0    27.760000000000005    40.0
46.120000000000005    27.760000000000005    40.0
52.24000000000001    27.760000000000005    40.0
27.760000000000005    33.88    40.0
33.88    33.88    40.0
40.0    33.88    40.0
46.120000000000005    33.88    40.0
52.24000000000001    33.88    40.0
27.760000000000005    40.0    40.0
33.88    40.0    40.0
40.0    40.0    40.0
46.120000000000005    40.0    40.0
52.24000000000001    40.0    40.0
27.760000000000005    46.120000000000005    40.0
33.88    46.120000000000005    40.0
40.0    46.120000000000005    40.0
46.120000000000005    46.120000000000005    40.0
52.24000000000001    46.120000000000005    40.0
27.760000000000005    52.24000000000001    40.0
